tconst,ordering,nconst,category,characters,averageRating,numVotes,directors,writers,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres,decennie_startYear,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,region,language,isOriginalTitle
tt0240772,5,nm0083781,actress,Board Member #1,7.7,623001,nm0001752,"nm0425138,nm0751207,nm0113689,nm0496468,nm0341372",movie,Ocean's Eleven,0.0,2001.0,116.0,"Crime,Thriller",2000.0,Cecelia Ann Birt,,,actress,"tt0240772,tt1197624,tt2184980,tt2188931",Ocean's eleven - Faites vos jeux!,FR,fr,0
tt0240772,5,nm0083781,actress,Board Member #1,7.7,623001,nm0001752,"nm0425138,nm0751207,nm0113689,nm0496468,nm0341372",movie,Ocean's Eleven,0.0,2001.0,116.0,"Crime,Thriller",2000.0,Cecelia Ann Birt,,,actress,"tt0240772,tt1197624,tt2184980,tt2188931",Ocean's Eleven,FR,fr,0
tt0240772,7,nm0282665,actress,Board Member #3,7.7,623001,nm0001752,"nm0425138,nm0751207,nm0113689,nm0496468,nm0341372",movie,Ocean's Eleven,0.0,2001.0,116.0,"Crime,Thriller",2000.0,Carol Florence,,,actress,"tt0114746,tt0240772,tt0349710,tt0388125",Ocean's eleven - Faites vos jeux!,FR,fr,0
tt0240772,7,nm0282665,actress,Board Member #3,7.7,623001,nm0001752,"nm0425138,nm0751207,nm0113689,nm0496468,nm0341372",movie,Ocean's Eleven,0.0,2001.0,116.0,"Crime,Thriller",2000.0,Carol Florence,,,actress,"tt0114746,tt0240772,tt0349710,tt0388125",Ocean's Eleven,FR,fr,0
tt0240772,8,nm1131138,actress,Blackjack Dealer,7.7,623001,nm0001752,"nm0425138,nm0751207,nm0113689,nm0496468,nm0341372",movie,Ocean's Eleven,0.0,2001.0,116.0,"Crime,Thriller",2000.0,Lori Galinski,,,actress,tt0240772,Ocean's eleven - Faites vos jeux!,FR,fr,0
tt0240772,8,nm1131138,actress,Blackjack Dealer,7.7,623001,nm0001752,"nm0425138,nm0751207,nm0113689,nm0496468,nm0341372",movie,Ocean's Eleven,0.0,2001.0,116.0,"Crime,Thriller",2000.0,Lori Galinski,,,actress,tt0240772,Ocean's Eleven,FR,fr,0
tt0274403,13,nm0113582,writer,unknown,5.7,38,nm0006620,"nm0113582,nm0006620,nm0749183",movie,La bête de miséricorde,0.0,2001.0,88.0,"Comedy,Crime",2000.0,Fredric Brown,1906.0,1972.0,writer,"tt0060028,tt6249648,tt0038429,tt0043238",La bête de miséricorde,FR,fr,0
tt0274403,13,nm0113582,writer,unknown,5.7,38,nm0006620,"nm0113582,nm0006620,nm0749183",movie,La bête de miséricorde,0.0,2001.0,88.0,"Comedy,Crime",2000.0,Fredric Brown,1906.0,1972.0,writer,"tt0060028,tt6249648,tt0038429,tt0043238",La soutane turquoise,FR,fr,0
tt0274403,5,nm0887039,actress,Madame Fortin,5.7,38,nm0006620,"nm0113582,nm0006620,nm0749183",movie,La bête de miséricorde,0.0,2001.0,88.0,"Comedy,Crime",2000.0,Catherine Van Hecke,,,actress,"tt0340376,tt0216941,tt2175747,tt0312375",La bête de miséricorde,FR,fr,0
tt0274403,5,nm0887039,actress,Madame Fortin,5.7,38,nm0006620,"nm0113582,nm0006620,nm0749183",movie,La bête de miséricorde,0.0,2001.0,88.0,"Comedy,Crime",2000.0,Catherine Van Hecke,,,actress,"tt0340376,tt0216941,tt2175747,tt0312375",La soutane turquoise,FR,fr,0
tt0396752,13,nm0104447,writer,unknown,6.6,85898,nm0428600,"nm0000668,nm0104447",movie,Nanny McPhee,0.0,2005.0,97.0,"Comedy,Family,Fantasy",2000.0,Christianna Brand,1907.0,1988.0,writer,"tt0396752,tt0038577,tt1415283,tt0065327",Nanny McPhee,FR,fr,0
tt0396752,7,nm1631607,actress,Lily,6.6,85898,nm0428600,"nm0000668,nm0104447",movie,Nanny McPhee,0.0,2005.0,97.0,"Comedy,Family,Fantasy",2000.0,Jennifer Rae Daykin,1995.0,,actress,"tt0396752,tt0441051,tt0807950",Nanny McPhee,FR,fr,0
tt0396752,8,nm1600688,actor,Eric,6.6,85898,nm0428600,"nm0000668,nm0104447",movie,Nanny McPhee,0.0,2005.0,97.0,"Comedy,Family,Fantasy",2000.0,Raphaël Coleman,1994.0,2020.0,actor,"tt0396752,tt1220198,tt1172060,tt1528727",Nanny McPhee,FR,fr,0
tt0396752,9,nm1600527,actor,Sebastian,6.6,85898,nm0428600,"nm0000668,nm0104447",movie,Nanny McPhee,0.0,2005.0,97.0,"Comedy,Family,Fantasy",2000.0,Samuel Honywood,1996.0,,actor,"tt0396752,tt1031295,tt12517302",Nanny McPhee,FR,fr,0
tt0396752,10,nm1600709,actress,Christianna,6.6,85898,nm0428600,"nm0000668,nm0104447",movie,Nanny McPhee,0.0,2005.0,97.0,"Comedy,Family,Fantasy",2000.0,Holly Gibbs,1997.0,,actress,"tt0396752,tt1519663,tt1546053,tt2931148",Nanny McPhee,FR,fr,0
tt0164961,12,nm0896520,writer,unknown,6.4,23177,nm0685759,"nm0896520,nm0685759,nm0335096",movie,Vidocq,0.0,2001.0,98.0,"Action,Crime,Fantasy",2000.0,Eugène-François Vidocq,1775.0,1857.0,writer,"tt0164961,tt0038908,tt0191633,tt0194504",Vidocq,FR,fr,0
tt0164961,10,nm0672422,actor,Veraldi,6.4,23177,nm0685759,"nm0896520,nm0685759,nm0335096",movie,Vidocq,0.0,2001.0,98.0,"Action,Crime,Fantasy",2000.0,André Penvern,1947.0,,actor,"tt0450188,tt0237534,tt2095649,tt0074811",Vidocq,FR,fr,0
tt0164961,9,nm0239429,actor,Belmont,6.4,23177,nm0685759,"nm0896520,nm0685759,nm0335096",movie,Vidocq,0.0,2001.0,98.0,"Action,Crime,Fantasy",2000.0,Jean-Pol Dubois,,,actor,"tt1599975,tt0164961,tt0090130,tt1421727",Vidocq,FR,fr,0
tt0164961,7,nm0331433,actor,Tauzet,6.4,23177,nm0685759,"nm0896520,nm0685759,nm0335096",movie,Vidocq,0.0,2001.0,98.0,"Action,Crime,Fantasy",2000.0,Jean-Pierre Gos,1949.0,,actor,"tt0151137,tt0164961,tt0218363,tt0167644",Vidocq,FR,fr,0
tt0164961,8,nm0719224,actress,Marine Lafitte,6.4,23177,nm0685759,"nm0896520,nm0685759,nm0335096",movie,Vidocq,0.0,2001.0,98.0,"Action,Crime,Fantasy",2000.0,Isabelle Renauld,1966.0,,actress,"tt0117296,tt0156794,tt0164961,tt0100303",Vidocq,FR,fr,0
tt0372824,12,nm0152145,writer,unknown,7.8,67447,nm0056725,"nm0152145,nm0923941,nm0637660,nm0056725,nm0519969",movie,Les choristes,0.0,2004.0,97.0,"Drama,Music",2000.0,Georges Chaperot,1902.0,1970.0,writer,"tt0372824,tt0039234,tt0202051,tt0195902",Les Choristes,FR,fr,0
tt0372824,5,nm0094786,actor,La Père Maxence,7.8,67447,nm0056725,"nm0152145,nm0923941,nm0637660,nm0056725,nm0519969",movie,Les choristes,0.0,2004.0,97.0,"Drama,Music",2000.0,Jean-Paul Bonnaire,1943.0,2013.0,actor,"tt0372824,tt0166927,tt0357111,tt0110171",Les Choristes,FR,fr,0
tt0372824,8,nm1531691,actor,Mondain,7.8,67447,nm0056725,"nm0152145,nm0923941,nm0637660,nm0056725,nm0519969",movie,Les choristes,0.0,2004.0,97.0,"Drama,Music",2000.0,Grégory Gatignol,,,actor,"tt0372824,tt1167638,tt6524142,tt1034397",Les Choristes,FR,fr,0
tt0372824,10,nm1531112,actor,Le Querrec,7.8,67447,nm0056725,"nm0152145,nm0923941,nm0637660,nm0056725,nm0519969",movie,Les choristes,0.0,2004.0,97.0,"Drama,Music",2000.0,Cyril Bernicot,,,actor,tt0372824,Les Choristes,FR,fr,0
tt0396707,15,nm0332146,writer,unknown,6.0,11046,nm0190780,"nm1413455,nm0016895,nm0332146",movie,The Secret of Moonacre,0.0,2008.0,103.0,"Adventure,Family,Fantasy",2000.0,Elizabeth Goudge,1900.0,1984.0,writer,"tt0396707,tt0039437,tt0177448,tt0305072",Le Secret de Moonacre,FR,fr,0
tt0396707,6,nm1668216,actor,Vicar,6.0,11046,nm0190780,"nm1413455,nm0016895,nm0332146",movie,The Secret of Moonacre,0.0,2008.0,103.0,"Adventure,Family,Fantasy",2000.0,Tamás Tóth,1958.0,,actor,"tt0082736,tt4118932,tt0117442,tt0396707",Le Secret de Moonacre,FR,fr,0
tt0396707,11,nm0916413,actor,Digweed,6.0,11046,nm0190780,"nm1413455,nm0016895,nm0332146",movie,The Secret of Moonacre,0.0,2008.0,103.0,"Adventure,Family,Fantasy",2000.0,Michael Webber,,,actor,"tt0342258,tt0396707,tt0457495,tt1515091",Le Secret de Moonacre,FR,fr,0
tt0396707,8,nm1335908,actor,Lawyer,6.0,11046,nm0190780,"nm1413455,nm0016895,nm0332146",movie,The Secret of Moonacre,0.0,2008.0,103.0,"Adventure,Family,Fantasy",2000.0,György Szathmári,1957.0,,actor,"tt0396707,tt0079398,tt0079186,tt0087930",Le Secret de Moonacre,FR,fr,0
tt0396707,10,nm1890589,actor,Priest,6.0,11046,nm0190780,"nm1413455,nm0016895,nm0332146",movie,The Secret of Moonacre,0.0,2008.0,103.0,"Adventure,Family,Fantasy",2000.0,George Mendel,1950.0,,actor,"tt2873282,tt1067774,tt0353357,tt5099020",Le Secret de Moonacre,FR,fr,0
tt0200669,12,nm0416556,writer,unknown,5.9,4613,nm0412465,"nm0416556,nm0695609",movie,The Golden Bowl,0.0,2000.0,130.0,"Drama,Romance",2000.0,Henry James,1843.0,1916.0,writer,"tt1932767,tt0055018,tt0120520,tt0071105",La coupe d'or,FR,fr,0
tt0200669,8,nm0206530,actor,Lord Castledean,5.9,4613,nm0412465,"nm0416556,nm0695609",movie,The Golden Bowl,0.0,2000.0,130.0,"Drama,Romance",2000.0,Nicholas Day,,,actor,"tt0780653,tt0454776,tt0321897,tt0201383",La coupe d'or,FR,fr,0
tt0232083,14,nm0035655,writer,unknown,6.7,6005,nm0001031,"nm0253428,nm0001031,nm0035655",movie,Merci pour le chocolat,0.0,2000.0,101.0,"Crime,Drama,Mystery",2000.0,Charlotte Armstrong,1905.0,1969.0,writer,"tt0039941,tt0044557,tt0053546,tt31549962",Merci pour le chocolat,FR,fr,0
tt0232083,9,nm0015843,actress,Madame le Maire,6.7,6005,nm0001031,"nm0253428,nm0001031,nm0035655",movie,Merci pour le chocolat,0.0,2000.0,101.0,"Crime,Drama,Mystery",2000.0,Véronique Alain,,,actress,"tt0080009,tt3230082,tt0232083,tt0170892",Merci pour le chocolat,FR,fr,0
tt0232083,8,nm0028323,actress,Lisbeth,6.7,6005,nm0001031,"nm0253428,nm0001031,nm0035655",movie,Merci pour le chocolat,0.0,2000.0,101.0,"Crime,Drama,Mystery",2000.0,Lydia Andrei,,,actress,"tt0181882,tt0216499,tt0232083,tt0288276",Merci pour le chocolat,FR,fr,0
tt0335245,15,nm0741740,writer,unknown,6.2,109145,"nm0001053,nm0001054","nm0001054,nm0001053,nm0741740",movie,The Ladykillers,0.0,2004.0,104.0,"Comedy,Crime,Thriller",2000.0,William Rose,1918.0,1987.0,writer,"tt0061735,tt0048281,tt0057193,tt0060921",Ladykillers,FR,fr,0
tt0372237,12,nm0741740,writer,unknown,5.9,45927,nm0838198,"nm0741740,nm0740115,nm0771065,nm0865847",movie,Guess Who,0.0,2005.0,105.0,"Comedy,Romance",2000.0,William Rose,1918.0,1987.0,writer,"tt0061735,tt0048281,tt0057193,tt0060921",Black/White,FR,fr,0
tt0372237,4,nm0779399,actress,Marilyn Jones,5.9,45927,nm0838198,"nm0741740,nm0740115,nm0771065,nm0865847",movie,Guess Who,0.0,2005.0,105.0,"Comedy,Romance",2000.0,Judith Scott,1965.0,,actress,"tt0372237,tt0488120,tt0408790,tt0111070",Black/White,FR,fr,0
tt0262942,10,nm0617585,actress,Thérèse âgée,6.2,1922,nm0749914,"nm0320274,nm0040150,nm0973288,nm0195751,nm1351352",movie,Les âmes fortes,0.0,2001.0,120.0,"Drama,Romance",2000.0,Monique Mélinand,1916.0,2012.0,actress,"tt0052964,tt0160811,tt0216999,tt0210108",Les âmes fortes,FR,fr,0
tt0262942,9,nm0530034,actor,Le muet,6.2,1922,nm0749914,"nm0320274,nm0040150,nm0973288,nm0195751,nm1351352",movie,Les âmes fortes,0.0,2001.0,120.0,"Drama,Romance",2000.0,Carlos López,,,actor,"tt0105032,tt0144714,tt0110963,tt0262942",Les âmes fortes,FR,fr,0
tt0262942,17,nm0489893,producer,unknown,6.2,1922,nm0749914,"nm0320274,nm0040150,nm0973288,nm0195751,nm1351352",movie,Les âmes fortes,0.0,2001.0,120.0,"Drama,Romance",2000.0,Marc de Lassus Saint-Geniès,,,producer,"tt0262942,tt0208375",Les âmes fortes,FR,fr,0
tt0387952,7,nm0617585,actress,Madeleine,6.7,352,nm1465130,"nm1465130,nm0860019,nm1494693",movie,Le cou de la girafe,0.0,2004.0,84.0,Drama,2000.0,Monique Mélinand,1916.0,2012.0,actress,"tt0052964,tt0160811,tt0216999,tt0210108",Le cou de la girafe,FR,fr,0
tt0387952,10,nm0667573,actor,M. Achraf,6.7,352,nm1465130,"nm1465130,nm0860019,nm1494693",movie,Le cou de la girafe,0.0,2004.0,84.0,Drama,2000.0,Paul Pavel,1920.0,2012.0,actor,"tt0056663,tt0061955,tt0115561,tt0059050",Le cou de la girafe,FR,fr,0
tt0387952,9,nm0721176,actress,Marguerite,6.7,352,nm1465130,"nm1465130,nm0860019,nm1494693",movie,Le cou de la girafe,0.0,2004.0,84.0,Drama,2000.0,Geneviève Rey-Penchenat,,,actress,"tt0446707,tt0085213,tt0077941,tt1146314",Le cou de la girafe,FR,fr,0
tt0399497,7,nm0617585,actress,Soeur Céleste,6.9,751,nm0404080,nm0404080,movie,Avril,0.0,2006.0,96.0,"Comedy,Drama",2000.0,Monique Mélinand,1916.0,2012.0,actress,"tt0052964,tt0160811,tt0216999,tt0210108",Les poils du pinceau,FR,fr,0
tt0399497,7,nm0617585,actress,Soeur Céleste,6.9,751,nm0404080,nm0404080,movie,Avril,0.0,2006.0,96.0,"Comedy,Drama",2000.0,Monique Mélinand,1916.0,2012.0,actress,"tt0052964,tt0160811,tt0216999,tt0210108",Avril,FR,fr,0
tt0399497,8,nm1317067,actress,Flora,6.9,751,nm0404080,nm0404080,movie,Avril,0.0,2006.0,96.0,"Comedy,Drama",2000.0,Anna Mihalcea,,,actress,"tt16365370,tt0404165,tt0405866,tt1093352",Les poils du pinceau,FR,fr,0
tt0399497,8,nm1317067,actress,Flora,6.9,751,nm0404080,nm0404080,movie,Avril,0.0,2006.0,96.0,"Comedy,Drama",2000.0,Anna Mihalcea,,,actress,"tt16365370,tt0404165,tt0405866,tt1093352",Avril,FR,fr,0
tt0399497,10,nm2243495,actress,Avril enfant,6.9,751,nm0404080,nm0404080,movie,Avril,0.0,2006.0,96.0,"Comedy,Drama",2000.0,Mathilde Mignot,,,actress,tt0399497,Les poils du pinceau,FR,fr,0
tt0399497,10,nm2243495,actress,Avril enfant,6.9,751,nm0404080,nm0404080,movie,Avril,0.0,2006.0,96.0,"Comedy,Drama",2000.0,Mathilde Mignot,,,actress,tt0399497,Avril,FR,fr,0
tt0286788,12,nm0392942,writer,unknown,5.8,66764,nm0330140,"nm0392942,nm0081081,nm0151358",movie,What a Girl Wants,0.0,2003.0,105.0,"Comedy,Drama,Family",2000.0,William Douglas-Home,1912.0,1992.0,writer,"tt0286788,tt0052126,tt0041704,tt0043154",Ce dont rêvent les filles,FR,fr,0
tt0286788,7,nm0716276,actor,Sir John Dashwood,5.8,66764,nm0330140,"nm0392942,nm0081081,nm0151358",movie,What a Girl Wants,0.0,2003.0,105.0,"Comedy,Drama,Family",2000.0,Peter Reeves,1932.0,2023.0,actor,"tt0286788,tt0324697,tt0195644,tt1986169",Ce dont rêvent les filles,FR,fr,0
tt0286788,9,nm0651747,actor,Staff Member,5.8,66764,nm0330140,"nm0392942,nm0081081,nm0151358",movie,What a Girl Wants,0.0,2003.0,105.0,"Comedy,Drama,Family",2000.0,Steven Osborne,,,actor,"tt0286788,tt0302128,tt0163964,tt0111904",Ce dont rêvent les filles,FR,fr,0
tt0286788,10,nm1408758,actor,Libby's Band Member,5.8,66764,nm0330140,"nm0392942,nm0081081,nm0151358",movie,What a Girl Wants,0.0,2003.0,105.0,"Comedy,Drama,Family",2000.0,Mike Toller,,,actor,tt0286788,Ce dont rêvent les filles,FR,fr,0
tt0349205,12,nm0318326,writer,unknown,5.9,109429,nm0506613,"nm0318326,nm0136950,nm0864471,nm0363958,nm0169505,nm0812513",movie,Cheaper by the Dozen,0.0,2003.0,98.0,"Comedy,Family",2000.0,Frank B. Gilbreth Jr.,1911.0,2001.0,writer,"tt0349205,tt0452598,tt0042327,tt0044410",Treize à la douzaine,FR,fr,0
tt0349205,13,nm0136950,writer,unknown,5.9,109429,nm0506613,"nm0318326,nm0136950,nm0864471,nm0363958,nm0169505,nm0812513",movie,Cheaper by the Dozen,0.0,2003.0,98.0,"Comedy,Family",2000.0,Ernestine Gilbreth Carey,1908.0,2006.0,writer,"tt0349205,tt0452598,tt0042327,tt0044410",Treize à la douzaine,FR,fr,0
tt0349205,8,nm0808559,actor,Jake Baker,5.9,109429,nm0506613,"nm0318326,nm0136950,nm0864471,nm0363958,nm0169505,nm0812513",movie,Cheaper by the Dozen,0.0,2003.0,98.0,"Comedy,Family",2000.0,Jacob Smith,1990.0,,actor,"tt0332452,tt0349205,tt0122718,tt0452598",Treize à la douzaine,FR,fr,0
tt0349205,10,nm1352341,actress,Kim Baker,5.9,109429,nm0506613,"nm0318326,nm0136950,nm0864471,nm0363958,nm0169505,nm0812513",movie,Cheaper by the Dozen,0.0,2003.0,98.0,"Comedy,Family",2000.0,Morgan York,1993.0,,actress,"tt0349205,tt0395699,tt0452598,tt0493093",Treize à la douzaine,FR,fr,0
tt0452598,14,nm0318326,writer,unknown,5.5,63113,nm0788202,"nm0363958,nm0864471,nm0318326,nm0136950",movie,Cheaper by the Dozen 2,0.0,2005.0,94.0,"Adventure,Comedy,Family",2000.0,Frank B. Gilbreth Jr.,1911.0,2001.0,writer,"tt0349205,tt0452598,tt0042327,tt0044410",Treize à la douzaine 2,FR,fr,0
tt0452598,15,nm0136950,writer,unknown,5.5,63113,nm0788202,"nm0363958,nm0864471,nm0318326,nm0136950",movie,Cheaper by the Dozen 2,0.0,2005.0,94.0,"Adventure,Comedy,Family",2000.0,Ernestine Gilbreth Carey,1908.0,2006.0,writer,"tt0349205,tt0452598,tt0042327,tt0044410",Treize à la douzaine 2,FR,fr,0
tt0253867,4,nm0011148,actress,Aunt Frida,5.2,62722,nm0474955,nm0683726,movie,The Sweetest Thing,0.0,2002.0,84.0,"Comedy,Romance",2000.0,Lillian Adams,1922.0,2011.0,actress,"tt0079367,tt0315327,tt0081375,tt0185431",Allumeuses !,FR,fr,0
tt0253867,10,nm0068725,actor,Mr. Martin,5.2,62722,nm0474955,nm0683726,movie,The Sweetest Thing,0.0,2002.0,84.0,"Comedy,Romance",2000.0,Joe Bellan,1932.0,2022.0,actor,"tt0107614,tt0074483,tt0086383,tt0108174",Allumeuses !,FR,fr,0
tt0253867,9,nm1154672,actor,Taxi Driver,5.2,62722,nm0474955,nm0683726,movie,The Sweetest Thing,0.0,2002.0,84.0,"Comedy,Romance",2000.0,Vahe Bejan,,,actor,"tt0290002,tt0253867,tt0286486,tt7235466",Allumeuses !,FR,fr,0
tt0386603,10,nm0011148,actress,Mrs. Goldfarb,6.8,872,nm0249006,"nm0587048,nm1497267",movie,Love for Rent,0.0,2005.0,96.0,"Comedy,Romance",2000.0,Lillian Adams,1922.0,2011.0,actress,"tt0079367,tt0315327,tt0081375,tt0185431",Le choix de Sofia,FR,fr,0
tt0386603,3,nm1489919,actress,Monica,6.8,872,nm0249006,"nm0587048,nm1497267",movie,Love for Rent,0.0,2005.0,96.0,"Comedy,Romance",2000.0,Martita Roca,1981.0,,actress,"tt0386603,tt0273010,tt0346243",Le choix de Sofia,FR,fr,0
tt0386603,9,nm1543278,actress,Zoe,6.8,872,nm0249006,"nm0587048,nm1497267",movie,Love for Rent,0.0,2005.0,96.0,"Comedy,Romance",2000.0,Hunter Johnson,1994.0,,actress,"tt0386603,tt0319969,tt0272376,tt0248654",Le choix de Sofia,FR,fr,0
tt0459880,12,nm0492692,writer,unknown,6.7,4789,nm0273863,"nm0492692,nm0092006,nm0273863,nm0873211",movie,Lady Chatterley,0.0,2006.0,168.0,"Drama,Romance",2000.0,D.H. Lawrence,1885.0,1930.0,writer,"tt14369780,tt19768148,tt31324218,tt0113593",Lady Chatterley et l'homme des bois,FR,fr,0
tt0459880,2,nm0183430,actor,Parkin,6.7,4789,nm0273863,"nm0492692,nm0092006,nm0273863,nm0873211",movie,Lady Chatterley,0.0,2006.0,168.0,"Drama,Romance",2000.0,Jean-Louis Coulloc'h,,,actor,"tt2952044,tt0459880,tt2136761,tt5200998",Lady Chatterley et l'homme des bois,FR,fr,0
tt0459880,7,nm0518187,actor,Tommy Dukes,6.7,4789,nm0273863,"nm0492692,nm0092006,nm0273863,nm0873211",movie,Lady Chatterley,0.0,2006.0,168.0,"Drama,Romance",2000.0,Sava Lolov,1970.0,,actor,"tt1605783,tt1304873,tt4048272,tt0365190",Lady Chatterley et l'homme des bois,FR,fr,0
tt0459880,1,nm0359652,actress,Constance,6.7,4789,nm0273863,"nm0492692,nm0092006,nm0273863,nm0873211",movie,Lady Chatterley,0.0,2006.0,168.0,"Drama,Romance",2000.0,Marina Hands,1975.0,,actress,"tt0459880,tt0362225,tt0338135,tt0401383",Lady Chatterley et l'homme des bois,FR,fr,0
tt0459880,8,nm0598801,actor,Harry Winterslow,6.7,4789,nm0273863,"nm0492692,nm0092006,nm0273863,nm0873211",movie,Lady Chatterley,0.0,2006.0,168.0,"Drama,Romance",2000.0,Jean-Baptiste Montagut,,,actor,"tt0234940,tt0381392,tt0167925,tt1321865",Lady Chatterley et l'homme des bois,FR,fr,0
tt0459880,9,nm2862290,actress,Tante Eva,6.7,4789,nm0273863,"nm0492692,nm0092006,nm0273863,nm0873211",movie,Lady Chatterley,0.0,2006.0,168.0,"Drama,Romance",2000.0,Fanny Deleuze,,,actress,tt0459880,Lady Chatterley et l'homme des bois,FR,fr,0
tt0437526,12,nm0053571,writer,unknown,6.2,3804,nm0106924,"nm0053571,nm0106924",movie,Une vieille maîtresse,0.0,2007.0,115.0,"Drama,Romance",2000.0,Jules-Amédée Barbey d'Aurevilly,1808.0,1889.0,writer,"tt0065653,tt0457448,tt0044025,tt0437526",Une vieille maîtresse,FR,fr,0
tt0437526,9,nm1067631,actress,La comtesse de Mendoze,6.2,3804,nm0106924,"nm0053571,nm0106924",movie,Une vieille maîtresse,0.0,2007.0,115.0,"Drama,Romance",2000.0,Sarah Pratt,1966.0,,actress,"tt0299594,tt0207919,tt0437526,tt0844653",Une vieille maîtresse,FR,fr,0
tt0437526,2,nm2227118,actor,Ryno de Marigny,6.2,3804,nm0106924,"nm0053571,nm0106924",movie,Une vieille maîtresse,0.0,2007.0,115.0,"Drama,Romance",2000.0,Fu'ad Aït Aattou,1980.0,,actor,"tt0437526,tt2242176,tt1934205,tt3227548",Une vieille maîtresse,FR,fr,0
tt0437526,8,nm2227939,actor,Le vicomte de Mareuil,6.2,3804,nm0106924,"nm0053571,nm0106924",movie,Une vieille maîtresse,0.0,2007.0,115.0,"Drama,Romance",2000.0,Jean-Philippe Tesse,,,actor,"tt0437526,tt1721683,tt12276534,tt12423202",Une vieille maîtresse,FR,fr,0
tt0310149,3,nm0637894,actor,Kuka,5.6,3086,nm0766263,"nm0766263,nm1165767,nm0463521,nm0436655",movie,Shurayukihime,0.0,2001.0,93.0,"Action,Sci-Fi",2000.0,Yôichi Numata,1924.0,2006.0,actor,"tt0178868,tt0218553,tt0814407,tt0167320",Princess Blade,FR,fr,0
tt0310149,9,nm0559647,actor,Anka,5.6,3086,nm0766263,"nm0766263,nm1165767,nm0463521,nm0436655",movie,Shurayukihime,0.0,2001.0,93.0,"Action,Sci-Fi",2000.0,Yutaka Matsushige,1963.0,,actor,"tt0475723,tt0310149,tt0178868,tt0910949",Princess Blade,FR,fr,0
tt0310149,13,nm1165767,writer,unknown,5.6,3086,nm0766263,"nm0766263,nm1165767,nm0463521,nm0436655",movie,Shurayukihime,0.0,2001.0,93.0,"Action,Sci-Fi",2000.0,Kei Kunii,,,writer,"tt0310149,tt1282454,tt4380962,tt3968762",Princess Blade,FR,fr,0
tt0267261,12,nm0092436,writer,unknown,5.0,2220,nm0000972,"nm0092436,nm0000972",movie,Senso '45,0.0,2002.0,128.0,"Drama,Romance,Thriller",2000.0,Camillo Boito,1836.0,1914.0,writer,"tt0044345,tt0267261,tt0047469,tt3782710",Black Angel,FR,fr,0
tt0267261,3,nm0104393,actor,Ugo Oggiano,5.0,2220,nm0000972,"nm0092436,nm0000972",movie,Senso '45,0.0,2002.0,128.0,"Drama,Romance,Thriller",2000.0,Franco Branciaroli,1947.0,,actor,"tt0267261,tt0111573,tt0076099,tt0089598",Black Angel,FR,fr,0
tt0267261,8,nm0171711,actress,unknown,5.0,2220,nm0000972,"nm0092436,nm0000972",movie,Senso '45,0.0,2002.0,128.0,"Drama,Romance,Thriller",2000.0,Sabrina Colle,,,actress,"tt0267261,tt0102748,tt0404003,tt0178132",Black Angel,FR,fr,0
tt0267261,5,nm0096795,actress,Elsa,5.0,2220,nm0000972,"nm0092436,nm0000972",movie,Senso '45,0.0,2002.0,128.0,"Drama,Romance,Thriller",2000.0,Simona Borioni,,,actress,"tt1440231,tt0267261,tt2403889,tt0328797",Black Angel,FR,fr,0
tt0267261,7,nm0767495,actress,Emilietta,5.0,2220,nm0000972,"nm0092436,nm0000972",movie,Senso '45,0.0,2002.0,128.0,"Drama,Romance,Thriller",2000.0,Erika Savastani,,,actress,"tt0267261,tt0295539,tt0111573,tt0248626",Black Angel,FR,fr,0
tt0267261,9,nm1296301,actor,Antiquario,5.0,2220,nm0000972,"nm0092436,nm0000972",movie,Senso '45,0.0,2002.0,128.0,"Drama,Romance,Thriller",2000.0,Agostino Nani,,,actor,tt0267261,Black Angel,FR,fr,0
tt0267261,10,nm1291836,actress,Nude Woman in Theatre,5.0,2220,nm0000972,"nm0092436,nm0000972",movie,Senso '45,0.0,2002.0,128.0,"Drama,Romance,Thriller",2000.0,Giulia De Gresy,,,actress,tt0267261,Black Angel,FR,fr,0
tt0403439,6,nm0207834,actor,Conselheiros,6.2,271,nm0210701,"nm0753675,nm0210701",movie,O Quinto Império - Ontem Como Hoje,0.0,2004.0,127.0,"Drama,History",2000.0,Ruy de Carvalho,1927.0,,actor,"tt0119382,tt7921684,tt29593758,tt0487845",Le cinquième empire,FR,fr,0
tt0403439,3,nm0210174,actress,Rainha D. Catarina,6.2,271,nm0210701,"nm0753675,nm0210701",movie,O Quinto Império - Ontem Como Hoje,0.0,2004.0,127.0,"Drama,History",2000.0,Glória de Matos,1936.0,,actress,"tt0135113,tt0403439,tt0060796,tt1495946",Le cinquième empire,FR,fr,0
tt0403439,10,nm0909012,actor,D. João I,6.2,271,nm0210701,"nm0753675,nm0210701",movie,O Quinto Império - Ontem Como Hoje,0.0,2004.0,127.0,"Drama,History",2000.0,José Wallenstein,1959.0,,actor,"tt1538449,tt1302514,tt0403439,tt1654523",Le cinquième empire,FR,fr,0
